// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1097,ANT_EGG,Ant Egg,Ant Egg,28,530,1,180,203,0,1,1,68,45,5,1,65,5,10,30,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,1010,320,935,2000,909,2000,938,650,713,2000,1002,200,0,0,0,0,0,0,4013,1
1098,ANUBIS,Anubis,Anubis,105,18826,1,3356,2450,1,984,415,103,48,88,67,40,128,89,55,10,12,2,7,49,0x3695,150,1250,720,576,0,0,0,0,0,0,0,12735,10,1625,10,934,550,984,105,1045,4365,2617,1,1614,3,15042,100,0,0,4138,1
1099,ARGIOPE,Argiope,Argiope,75,3105,1,810,912,1,321,50,88,32,60,23,40,30,20,30,10,12,2,4,25,0x2003695,300,1792,792,336,0,0,0,0,0,0,0,1042,5335,912,1200,757,175,2406,5,511,1500,719,10,0,0,0,0,0,0,4114,1
1100,ARGOS,Argos,Argos,47,1005,1,360,405,1,96,33,58,8,38,17,25,5,26,15,10,12,2,4,25,0x2003095,300,1468,468,768,0,0,0,0,0,0,0,1025,9000,911,1200,1042,500,757,61,511,670,508,250,10017,15,0,0,0,0,4075,1
1101,BAPHOMET_,Baphomet Jr.,Baphomet Jr.,57,2035,0,486,548,1,195,33,70,25,52,60,36,17,52,25,10,12,0,6,27,0x2003695,100,868,480,120,0,0,0,0,0,0,0,923,3000,984,63,1464,2,607,50,610,100,508,1300,2405,50,0,0,0,0,4129,1
1102,BATHORY,Bathory,Bathory,86,5242,1,1170,1364,1,252,96,61,89,66,38,40,77,56,50,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,1001,200,1061,4850,2252,3,0,0,1000,30,1006,15,637,20,0,0,0,0,4119,1
1103,CARAMEL,Caramel,Caramel,25,518,1,162,183,1,67,9,39,0,19,10,15,10,32,5,10,12,0,2,22,0x91,200,1604,840,756,0,0,0,0,0,0,0,1027,9000,2310,5,919,5500,1455,10,1405,15,1408,20,0,0,0,0,0,0,4063,1
1104,COCO,Coco,Coco,38,836,1,270,305,1,71,11,37,0,22,13,30,20,38,10,10,12,0,2,22,0x91,150,1864,864,1008,0,0,0,0,0,0,0,1026,9000,2502,20,914,3000,919,2500,516,500,2402,25,578,600,0,0,0,0,4041,1
1105,DENIRO,Deniro,Deniro,31,671,1,207,233,1,45,16,52,16,15,16,30,10,23,15,10,12,0,4,22,0x2001081,150,1288,288,576,0,0,0,0,0,0,0,955,9000,910,3000,938,1200,990,50,1001,8,1002,450,757,34,0,0,0,0,4043,1
1106,DESERT_WOLF,Desert Wolf,Desert Wolf,103,9447,1,1800,1350,1,676,59,114,47,93,69,63,61,82,42,10,12,1,2,23,0x308D,200,1120,420,288,0,0,0,0,0,0,0,1253,1,7030,5500,2311,1,6252,200,1287,1,756,53,0,0,0,0,0,0,4082,1
1107,DESERT_WOLF_B,Desert Wolf Baby,Baby Desert Wolf,14,140,1,90,68,1,33,8,13,0,10,12,8,5,17,7,10,12,0,2,23,0x1081,300,1600,900,240,0,0,0,0,0,0,0,1010,85,919,5500,2306,80,6252,200,2301,200,13011,5,582,1000,0,0,0,0,4023,1
1108,DEVIACE,Deviace,Deviace,60,3135,1,658,740,1,168,29,51,16,57,26,32,25,45,15,10,12,1,5,81,0x91,400,1680,480,384,0,0,0,0,0,0,0,995,25,1053,9000,1054,1000,5011,2,971,200,1256,3,756,161,0,0,0,0,4125,1
1109,DEVIRUCHI,Deviruchi,Deviruchi,93,8912,1,1806,2166,1,477,182,72,16,61,49,30,85,99,5,10,12,0,6,27,0x2003695,150,980,600,384,0,0,0,0,0,0,0,1038,5335,1039,400,984,2,1458,2,1009,5,912,1500,756,154,0,0,0,0,4122,1
1110,DOKEBI,Dokebi,Dokebi,68,2820,1,675,759,1,333,30,85,20,52,56,35,20,60,25,10,12,0,6,27,0x2000091,250,1156,456,384,0,0,0,0,0,0,0,1021,9000,757,150,1517,2,1613,1,969,1,1501,300,1005,5,0,0,0,0,4098,1
1111,DRAINLIAR,Drainliar,Drainliar,47,1162,1,389,438,1,100,42,50,15,35,34,24,22,50,20,10,12,0,2,47,0x3095,250,1276,576,384,0,0,0,0,0,0,0,1011,60,913,3000,725,20,507,1000,7006,5500,7006,1500,756,40,0,0,0,0,4069,1
1112,DRAKE,Drake,Drake,91,804500,1,515160,417960,1,2519,1403,279,135,121,103,114,107,135,71,10,12,1,1,29,0x6283695,400,620,420,360,257580,504,5000,719,500,0,0,1127,600,1125,950,1135,150,1128,400,5019,350,985,3200,1189,100,0,0,0,0,4137,1
1113,DROPS,Drops,Drops,2,45,1,27,20,1,12,1,16,0,8,1,1,0,6,2,10,12,1,3,23,0x83,400,1372,672,480,0,0,0,0,0,0,0,909,7500,1602,80,938,500,512,1100,713,1700,512,800,620,20,0,0,0,0,4004,1
1114,DUSTINESS,Dustiness,Dustiness,62,2026,1,602,678,1,166,31,69,50,46,22,46,60,68,105,10,12,0,4,44,0x2000091,150,1004,504,384,0,0,0,0,0,0,0,1057,9000,1058,500,2291,4,928,2000,1001,10,507,1200,0,0,0,0,0,0,4056,1
1115,EDDGA,Eddga,Eddga,65,947500,1,198000,148500,1,1509,776,166,70,92,80,103,66,90,85,10,12,2,2,23,0x6283695,300,872,1344,432,99000,1029,5000,1030,1000,994,3000,1133,150,2268,250,518,10000,1258,500,1030,250,985,2300,13046,100,0,0,0,0,4123,1
1116,EGGYRA,Eggyra,Eggyra,53,1676,1,330,689,1,110,40,85,20,46,25,25,15,52,20,10,12,1,0,48,0x91,200,1816,816,288,0,0,0,0,0,0,0,911,1000,5015,20,7032,550,507,1000,643,300,645,250,757,57,0,0,0,0,4070,1
1117,EVIL_DRUID,Evil Druid,Evil Druid,80,5149,1,1339,1280,1,378,68,88,45,62,32,24,45,71,5,10,12,2,1,89,0x3695,300,2276,576,336,0,0,0,0,0,0,0,2217,10,1615,1,2508,2,0,0,610,200,7478,4,509,2000,0,0,0,0,4141,1
1118,FLORA,Flora,Flora,59,2301,1,531,597,3,163,31,99,29,49,29,35,5,42,80,10,12,2,3,22,0x84,1000,1432,432,576,0,0,0,0,0,0,0,1032,9000,2253,3,704,10,521,50,629,20,905,2000,748,1,0,0,0,0,4080,1
1119,FRILLDORA,Frilldora,Frilldora,57,1821,1,486,548,1,181,42,84,10,48,38,38,15,46,30,10,12,1,2,23,0x3885,300,1540,720,432,0,0,0,0,0,0,0,1012,5500,757,90,903,1500,721,15,715,200,507,800,912,120,0,0,0,0,4088,1
1120,GHOSTRING,Ghostring,Ghostring,90,26700,1,4305,4467,1,385,162,88,72,66,85,66,66,99,66,10,12,1,6,88,0x6203695,300,1220,1080,648,0,0,0,0,0,0,0,1059,5335,2274,100,2336,50,604,500,603,10,714,30,695,100,0,0,0,0,4047,1
1121,GIEARTH,Giearth,Giearth,42,1118,1,315,354,1,70,15,52,16,27,19,30,10,28,15,10,12,0,6,22,0x2000091,200,1848,1296,432,0,0,0,0,0,0,0,997,30,1003,150,1040,5500,2286,1,2227,10,1001,100,0,0,0,0,0,0,4087,1
1122,GOBLIN_1,Goblin,Goblin,48,1058,1,369,414,1,87,34,56,5,37,54,25,20,36,10,10,12,1,7,24,0x3695,100,1120,620,240,0,0,0,0,0,0,0,998,270,911,9000,756,43,2297,3,1211,10,2104,5,507,1800,0,0,0,0,4060,1
1123,GOBLIN_2,Goblin,Goblin,44,931,1,333,374,1,94,28,52,5,33,16,24,15,58,10,10,12,1,7,23,0x3095,150,1320,620,240,0,0,0,0,0,0,0,998,250,911,9000,5010,3,1511,10,2146,5,507,1550,2297,3,0,0,0,0,4060,1
1124,GOBLIN_3,Goblin,Goblin,44,930,1,333,374,1,88,33,47,5,30,16,24,15,17,10,10,12,1,7,25,0x308D,250,1624,624,240,0,0,0,0,0,0,0,998,230,911,9000,2275,3,5088,15,2104,1,507,1550,508,220,0,0,0,0,4060,1
1125,GOBLIN_4,Goblin,Goblin,49,1494,1,396,446,1,72,22,70,3,31,27,46,15,34,10,10,12,1,7,22,0x308D,200,1624,624,240,0,0,0,0,0,0,0,993,100,998,170,5087,15,2263,3,1508,10,2146,5,507,1500,0,0,0,0,4060,1
1126,GOBLIN_5,Goblin,Goblin,56,2342,1,486,548,1,167,31,64,5,51,37,22,15,38,10,10,12,1,7,21,0x308D,300,3074,1874,480,0,0,0,0,0,0,0,998,150,911,9000,1605,15,2104,1,5089,15,507,1500,508,220,0,0,0,0,4060,1
1127,HODE,Hode,Hode,63,2676,1,632,710,1,179,45,91,24,61,16,42,5,29,40,10,12,1,2,42,0x81,200,1480,480,720,0,0,0,0,0,0,0,993,120,1055,9000,757,80,938,3000,1147,10,7021,1,632,20,0,0,0,0,4081,1
1128,HORN,Horn,Horn,32,705,1,216,243,1,64,11,52,8,10,12,36,25,21,35,10,12,1,4,22,0x2000091,200,1528,528,288,0,0,0,0,0,0,0,993,80,1011,35,947,5500,1452,15,935,5500,943,70,0,0,0,0,0,0,4045,1
1129,HORONG,Horong,Horong,66,2304,1,781,879,1,275,70,84,35,36,32,35,45,56,25,10,12,0,0,83,0x308D,400,1888,1152,828,0,0,0,0,0,0,0,953,6500,912,500,2279,5,1752,10000,757,118,633,20,970,50,0,0,0,0,4103,1
1130,JAKK,Jakk,Jakk,63,2054,1,632,710,1,229,37,90,25,58,43,42,25,55,15,10,12,1,0,43,0x3695,200,1180,480,648,0,0,0,0,0,0,0,1062,9000,912,900,985,31,2331,5,1008,5,535,1000,7938,10,0,0,0,0,4109,1
1131,JOKER,Joker,Joker,90,6022,1,1618,1821,1,317,60,64,76,84,99,30,50,77,35,10,12,2,7,84,0x3695,100,1364,864,432,0,0,0,0,0,0,0,912,2000,616,2,641,20,508,1000,1259,1,984,100,695,100,0,0,0,0,4139,1
1132,KHALITZBURG,Khalitzburg,Khalitzburg,118,23986,1,2862,2147,1,1232,96,125,10,121,48,40,31,89,32,10,12,2,1,29,0x3695,350,528,1000,396,0,0,0,0,0,0,0,932,8000,985,191,5017,1,2108,2,1004,10,15014,2,1127,2,15036,100,0,0,4136,1
1133,KOBOLD_1,Kobold,Kobold,107,10483,1,2274,1706,1,701,87,103,25,109,76,61,53,82,30,10,12,1,7,44,0x308D,150,1028,528,360,0,0,0,0,0,0,0,999,100,1034,5335,912,700,757,25,1220,2,2104,5,0,0,0,0,0,0,4091,1
1134,KOBOLD_2,Kobold,Kobold,102,9152,1,1944,1458,1,477,62,117,59,96,61,55,48,79,20,10,12,1,7,45,0x308D,200,1528,528,360,0,0,0,0,0,0,0,999,100,1034,5335,912,200,2104,3,508,100,2101,100,0,0,0,0,0,0,4091,1
1135,KOBOLD_3,Kobold,Kobold,101,9078,1,1827,1371,1,468,64,109,48,103,64,59,42,67,20,10,12,1,7,43,0x308D,300,1228,528,360,0,0,0,0,0,0,0,990,35,999,100,1034,5335,912,200,0,0,2104,3,508,100,0,0,0,0,4091,1
1136,KOBOLD_4,Kobold,Kobold,31,10,1,4582500,4582500,1,316,62,1,1,1,31,31,20,55,20,10,12,1,7,45,0x308D,200,1528,528,360,0,0,0,0,0,0,0,999,50,1034,5335,912,100,1355,5,2104,3,508,100,1301,150,0,0,0,0,4091,1
1137,KOBOLD_5,Kobold,Kobold,31,10,1,4582500,4582500,1,223,33,1,1,1,31,31,20,88,20,10,12,1,7,43,0x308D,300,1228,528,360,0,0,0,0,0,0,0,999,40,1034,5335,912,100,1514,5,2104,3,508,100,1501,150,0,0,0,0,4091,1
1138,MAGNOLIA,Magnolia,Magnolia,53,1984,1,441,495,1,96,165,51,8,49,25,21,50,28,85,10,12,0,6,21,0x2000083,200,1054,504,432,0,0,0,0,0,0,0,7031,9000,910,800,911,100,912,10,737,40,508,400,12127,5,0,0,0,0,4076,1
1139,MANTIS,Mantis,Mantis,65,2719,1,594,669,1,187,31,90,0,55,33,24,5,42,15,10,12,1,4,22,0x2003095,200,1528,660,432,0,0,0,0,0,0,0,993,110,1031,9000,911,1400,757,70,943,250,721,10,507,650,0,0,0,0,4079,1
1140,MARDUK,Marduk,Marduk,73,2893,1,774,872,1,198,112,66,43,66,49,21,40,66,25,10,12,2,7,23,0x3095,300,1540,840,504,0,0,0,0,0,0,0,994,35,1045,4365,1608,10,2617,1,1614,3,691,100,642,20,0,0,0,0,4112,1
1141,MARINA,Marina,Marina,42,1209,1,340,381,1,73,25,20,19,24,27,18,22,29,15,10,12,0,3,41,0x81,400,2280,1080,864,0,0,0,0,0,0,0,1052,5000,938,1500,991,45,995,2,717,200,631,20,0,0,0,0,0,0,4055,1
1142,MARINE_SPHERE,Marine Sphere,Marine Sphere,51,1924,1,446,503,1,1,1,41,28,10,16,35,25,26,5,10,12,0,3,41,0x0,800,1201,1,1,0,0,0,0,0,0,0,1050,5000,1051,2500,1520,10,720,10,717,150,10003,10,0,0,0,0,0,0,4084,1
1143,MARIONETTE,Marionette,Marionette,90,7166,1,1442,2009,1,222,190,35,24,52,79,28,105,72,20,10,12,0,6,68,0x2003095,300,1480,480,1056,0,0,0,0,0,0,0,1060,9000,2294,5,2605,1,699,100,0,0,2407,1,5141,3,0,0,0,0,4113,1
1144,MARSE,Marse,Marse,47,1456,1,389,438,1,85,20,38,18,33,17,25,10,33,10,10,12,0,5,41,0x91,300,1956,756,528,0,0,0,0,0,0,0,1024,9000,962,3000,717,200,720,10,995,12,1007,5,514,300,0,0,0,0,4095,1
1145,MARTIN,Martin,Martin,39,1056,1,311,350,1,70,18,58,19,25,29,28,15,30,10,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,0,0,0,0,4046,1
1146,MATYR,Matyr,Matyr,58,2087,1,495,557,1,151,26,63,5,48,20,21,17,43,10,10,12,1,2,27,0x3095,150,432,432,360,0,0,0,0,0,0,0,2618,10,528,5000,919,5500,537,400,757,100,514,200,0,0,0,0,0,0,4097,1
1147,MAYA,Maya,Maya,55,380000,1,178560,133920,1,555,265,183,50,88,72,76,102,92,76,10,12,2,4,82,0x6283695,100,864,1000,480,89280,730,2000,603,3000,617,2000,10006,500,2615,200,2234,200,639,500,7020,10,985,3500,2005,100,0,0,0,0,4146,1
1148,MEDUSA,Medusa,Medusa,102,10045,1,1737,1302,1,620,113,87,66,99,68,65,79,69,15,10,12,1,6,40,0x2003695,180,1720,1320,360,0,0,0,0,0,0,0,1048,5335,1965,250,702,200,1973,20,722,250,1649,5,1007,3,0,0,0,0,4124,1
1149,MINOROUS,Minorous,Minorous,58,1893,1,544,602,1,247,36,100,10,65,42,36,43,55,25,10,12,2,2,43,0x3095,200,1360,960,432,0,0,0,0,0,0,0,941,5335,756,196,1361,2,1005,10,6254,10,1301,200,568,300,0,0,0,0,4126,1
1150,MOONLIGHT,Moonlight Flower,Moonlight Flower,79,324000,1,334080,271440,1,2232,1251,154,81,86,102,93,82,131,120,10,12,1,6,63,0x6283695,150,1276,576,288,167040,1022,5000,504,1500,728,500,1477,500,1234,100,1525,150,10008,500,638,650,985,2600,1648,100,0,0,0,0,4131,1
1151,MYST,Myst,Myst,49,1223,1,396,446,1,96,20,61,10,35,37,20,10,41,10,10,12,2,0,25,0x3695,200,1576,576,384,0,0,0,0,0,0,0,5005,2,1019,800,10005,10,756,65,757,97,605,20,2601,1,0,0,0,0,4108,1
1152,ORC_SKELETON,Orc Skeleton,Orc Skeleton,53,2077,1,459,524,1,121,25,82,10,52,16,24,5,22,5,10,12,1,1,29,0x3885,200,2420,720,648,0,0,0,0,0,0,0,922,5500,932,3500,757,80,2299,2,1358,10,511,50,0,0,0,0,0,0,4085,1
1153,ORC_ZOMBIE,Orc Zombie,Orc Zombie,51,1908,1,430,498,1,114,15,71,5,45,17,32,5,52,5,10,12,1,1,29,0x3885,400,2852,1152,840,0,0,0,0,0,0,0,1043,5500,938,3000,714,1,0,0,0,0,0,0,0,0,0,0,0,0,4071,1
1154,PASANA,Pasana,Pasana,79,3510,1,972,1194,1,438,40,93,35,76,36,33,20,67,5,10,12,1,7,43,0x3095,165,976,576,288,0,0,0,0,0,0,0,7110,4365,7121,2500,757,20,0,0,0,0,2522,100,0,0,0,0,0,0,4099,1
1155,PETIT,Petite,Petite,86,5799,1,1170,1317,1,321,66,99,49,55,32,38,37,54,20,10,12,1,9,22,0x3095,250,2468,768,480,0,0,0,0,0,0,0,1035,5335,1037,300,756,140,509,1000,0,0,6260,40,606,15,0,0,0,0,4118,1
1156,PETIT_,Petite,Petite,79,3556,1,900,1013,1,308,36,86,42,63,39,31,55,72,85,10,12,1,9,24,0x3095,200,1872,672,288,0,0,0,0,0,0,0,1036,5335,1037,300,985,61,509,1000,13006,5,912,1500,606,15,0,0,0,0,4120,1
1157,PHARAOH,Pharaoh,Pharaoh,85,500000,1,417600,334080,1,1624,1782,124,269,98,102,96,142,144,102,10,12,2,7,67,0x6283695,125,868,768,288,208800,607,5500,526,5000,732,5000,7113,5820,7114,2500,1136,100,2327,150,5002,500,1552,300,1231,80,0,0,0,0,4148,1
1158,PHEN,Phen,Phen,52,1963,1,446,503,1,102,30,44,11,54,15,35,15,25,15,10,12,1,5,41,0x91,150,2544,1344,1152,0,0,0,0,0,0,0,1023,5500,963,2000,720,5,517,1000,951,500,756,25,0,0,0,0,0,0,4077,1
1159,PHREEONI,Phreeoni,Phreeoni,71,300000,1,116000,180000,1,693,967,269,98,88,70,112,87,102,71,10,12,2,2,60,0x6283695,200,1020,1020,288,58000,1008,500,730,1000,1000,4000,1015,9700,1223,500,1236,150,1014,5000,2288,300,985,2900,13047,100,0,0,0,0,4121,1
1160,PIERE,Piere,Piere,32,696,1,216,243,1,47,20,57,16,19,19,36,8,27,15,10,12,0,4,22,0x2001081,200,1288,288,576,0,0,0,0,0,0,0,955,9000,910,1100,938,600,992,30,1001,5,1002,400,757,31,0,0,0,0,4043,1
1161,PLANKTON,Plankton,Plankton,40,1232,1,334,375,1,75,36,28,28,23,53,25,55,35,14,10,12,0,3,61,0x81,400,2208,1008,324,0,0,0,0,0,0,0,1052,9000,910,300,938,700,970,4,713,1000,630,20,645,50,0,0,0,0,4024,1
1162,RAFFLESIA,Rafflesia,Rafflesia,86,5819,1,1170,1317,3,325,41,86,2,47,41,44,29,65,31,10,12,0,3,22,0x3885,150,512,528,240,0,0,0,0,0,0,0,1033,5500,911,1600,706,2,708,10,703,10,711,550,509,30,0,0,0,0,4083,1
1163,RAYDRIC,Raydric,Raydric,115,18408,1,2770,2076,1,901,96,89,15,129,87,55,32,76,27,10,12,2,7,47,0x3095,150,824,780,420,0,0,0,0,0,0,0,985,106,2266,1,2315,2,1158,2,1116,100,1004,10,7054,4850,15037,1,0,0,4133,1
1164,REQUIEM,Requiem,Requiem,71,3089,1,738,831,1,348,48,88,20,58,34,35,12,42,10,10,12,1,7,27,0x3885,400,1516,816,432,0,0,0,0,0,0,0,603,35,714,1,912,2500,958,3500,934,1500,2308,10,7477,1,0,0,0,0,4104,1
1165,SAND_MAN,Sandman,Sandman,61,2887,1,626,705,1,164,56,126,24,44,8,55,15,31,25,10,12,1,0,62,0x3885,250,1672,720,288,0,0,0,0,0,0,0,997,35,1056,5335,757,118,7043,350,1001,200,1257,1,1622,5,0,0,0,0,4101,1
1166,SAVAGE,Savage,Savage,59,2301,1,573,644,1,181,23,126,3,56,21,54,10,47,15,10,12,2,2,42,0x91,150,1960,960,384,0,0,0,0,0,0,0,1028,9000,514,300,702,2,2276,1,6249,10,757,70,526,2,0,0,0,0,4078,1
1167,SAVAGE_BABE,Savage Babe,Savage Babe,14,180,1,90,68,1,19,6,22,0,16,8,9,5,21,18,10,12,0,2,22,0x81,400,1624,624,576,0,0,0,0,0,0,0,919,9000,1302,100,517,500,6249,1,949,850,1010,80,627,40,0,0,0,0,4017,1
//1168,SCORPION_KING,Scorpion King,Scorpion King,50,5719,1,1968,1211,1,600,713,64,10,1,50,47,1,83,30,10,12,2,7,23,0x1B1,200,1700,1000,500,0,0,0,0,0,0,0,994,45,1046,4850,1005,15,904,5000,943,3000,509,700,0,0,0,0,0,0,4130,1
1169,SKEL_WORKER,Skeleton Worker,Skeleton Worker,44,1240,1,333,374,1,92,12,45,5,30,13,22,10,37,25,10,12,1,1,29,0x3885,400,2420,720,384,0,0,0,0,0,0,0,998,400,1041,5500,757,90,5009,2,999,100,1003,200,7938,10,0,0,0,0,4092,1
1170,SOHEE,Sohee,Sohee,64,2875,1,594,669,1,177,30,61,21,61,24,29,20,37,25,10,12,1,6,21,0x2000091,250,2112,912,576,0,0,0,0,0,0,0,1020,9000,1049,50,2277,1,2504,5,1217,5,15012,5,662,350,0,0,0,0,4100,1
//1171,SOLDIER_ANDRE,Soldier Andre,Soldier Andre,22,1245,0,219,138,1,105,127,20,0,1,22,44,20,40,10,10,12,0,4,42,0x3095,200,1001,1,1,0,0,0,0,0,0,0,1014,2700,911,800,757,10,1111,15,1001,30,943,150,0,0,0,0,0,0,4059,1
//1172,SOLDIER_DENIRO,Soldier Deniro,Soldier Deniro,29,2047,0,450,274,1,162,193,20,0,1,29,58,20,54,10,10,12,0,4,42,0x3095,200,2000,1000,500,0,0,0,0,0,0,0,1014,5500,911,2000,757,15,1111,20,943,270,1001,50,0,0,0,0,0,0,4059,1
//1173,SOLDIER_PIERE,Soldier Piere,Soldier Piere,23,1217,0,240,149,1,109,131,25,0,1,23,46,20,38,10,10,12,0,4,42,0x3095,200,1001,1,1,0,0,0,0,0,0,0,1014,3100,911,800,911,10,1114,15,1001,35,943,200,0,0,0,0,0,0,4059,1
1174,STAINER,Stainer,Stainer,21,365,1,126,143,1,65,9,22,25,10,10,24,0,39,15,10,12,0,4,24,0x2000091,200,1688,1188,612,0,0,0,0,0,0,0,992,70,1011,30,1013,9000,910,2100,757,25,943,10,1002,300,0,0,0,0,4039,1
1175,TAROU,Tarou,Tarou,22,420,1,135,152,1,72,6,23,5,21,6,12,0,10,1,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,0,0,0,0,0,0,0,0,4028,1
1176,VITATA,Vitata,Vitata,35,756,1,234,264,1,68,18,44,12,20,11,24,20,21,5,10,12,0,4,22,0x2000091,300,1768,768,384,0,0,0,0,0,0,0,993,90,955,5000,911,200,518,350,518,350,526,200,756,26,0,0,0,0,4053,1
1177,ZENORC,Zenorc,Zenorc,54,1816,1,450,507,1,137,24,69,5,50,18,20,5,25,5,10,12,1,7,27,0x83,150,1180,480,360,0,0,0,0,0,0,0,1044,5500,756,70,938,2500,1006,5,508,100,640,20,0,0,0,0,0,0,4096,1
1178,ZEROM,Zerom,Zerom,70,2687,1,720,960,1,328,38,93,15,57,49,30,15,56,20,10,12,1,7,23,0x3885,200,1780,1080,432,0,0,0,0,0,0,0,1011,55,998,190,2339,200,2265,3,2408,10,1002,300,7938,1,0,0,0,0,4064,1
1179,WHISPER,Whisper,Whisper,46,1109,1,242,513,1,65,55,20,40,32,48,20,35,52,20,10,12,0,6,68,0x2003095,150,1960,960,504,0,0,0,0,0,0,0,1001,150,1059,5335,2282,1,2333,10,0,0,0,0,0,0,0,0,0,0,4102,1
1180,NINE_TAIL,Nine Tail,Nine Tail,72,2783,1,887,998,1,491,50,95,40,61,38,30,20,88,50,10,12,1,2,63,0x3695,150,840,540,480,0,0,0,0,0,0,0,1022,4656,746,200,603,100,604,100,526,250,525,350,756,100,0,0,0,0,4159,1
//1181,ZOMBIE_DRAGON,Zombie Dragon,Zombie Dragon,1,1000,1,44550,1485,3,7900,9140,0,0,120,145,145,145,130,120,10,12,2,9,89,0x37B5,400,2700,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,THIEF_MUSHROOM,Thief Mushroom,Thief Mushroom,1,15,1,0,0,1,1,1,160,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,1069,1500,1070,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,CHONCHON_,Chonchon,Chonchon,5,63,1,36,27,1,11,3,29,0,13,4,4,0,7,5,10,12,0,4,24,0x2003885,200,1076,576,480,0,0,0,0,0,0,0,998,50,935,5500,909,1500,1205,55,601,100,742,5,0,0,0,0,0,0,4009,1
1184,FABRE_,Fabre,Fabre,1,30,1,1,0,1,4,3,0,0,1,2,1,1,4,5,10,12,0,4,22,0x2003885,400,1672,672,480,0,0,0,0,0,0,0,914,2000,949,250,1502,80,721,2,511,350,705,500,1501,200,0,0,0,0,0,0
1185,WHISPER_,Whisper,Whisper,34,1796,1,483,737,1,198,41,0,45,1,51,14,0,60,0,10,12,0,1,28,0x0,150,1960,960,504,0,0,0,0,0,0,0,1001,10,1059,100,0,0,2333,1,0,0,0,0,0,0,0,0,0,0,0,0
1186,WHISPER_BOSS,Giant Whisper,Giant Whisper,66,2570,0,630,710,1,296,59,94,45,40,79,44,51,67,31,10,12,0,6,48,0x2003695,250,2536,1536,672,0,0,0,0,0,0,0,1001,150,1059,5335,2282,1,2333,10,0,0,0,0,0,0,0,0,0,0,4303,1
//1187,SWITCH
1188,BON_GUN,Bongun,Bongun,59,2510,1,531,597,1,198,29,88,5,55,24,24,5,34,10,10,12,1,1,29,0x3095,200,1720,500,420,0,0,0,0,0,0,0,1094,5500,7014,40,618,60,5046,1,609,15,508,1000,508,1250,0,0,0,0,4212,1
1189,ORC_ARCHER,Orc Archer,Orc Archer,78,4835,1,922,1161,9,286,43,67,31,55,32,24,30,99,15,10,12,1,7,22,0x3095,300,1960,620,480,0,0,0,0,0,0,0,1063,4656,1753,1000,1756,2500,1755,2500,1734,2,507,1400,509,900,0,0,0,0,4256,1
1190,ORC_LORD,Orc Lord,Orc Lord,55,552000,1,156240,122760,1,780,648,256,92,95,95,103,96,155,85,10,12,2,7,82,0x6283695,100,1248,500,360,31102,968,5500,617,2000,0,0,1363,400,2621,400,5007,400,1371,400,617,1000,985,4268,16000,100,0,0,0,0,4135,1
1191,MIMIC,Mimic,Mimic,56,1939,1,486,548,1,232,22,63,15,49,120,20,15,99,0,10,12,1,0,60,0x3095,100,972,500,288,0,0,0,0,0,0,0,617,5,603,45,1065,1200,611,3000,7938,1000,2626,1,757,270,0,0,0,0,4205,1
1192,WRAITH,Wraith,Wraith,77,5168,1,1190,1191,1,369,61,80,40,62,26,30,55,76,5,10,12,2,1,89,0x3695,300,1816,576,240,0,0,0,0,0,0,0,1059,5820,2206,10,2506,2,716,650,602,1300,2505,10,731,5,0,0,0,0,4190,1
1193,ALARM,Alarm,Alarm,88,5562,1,1242,1398,1,319,48,106,53,70,72,40,25,55,25,10,12,1,0,60,0x3695,300,1020,500,768,0,0,0,0,0,0,0,1095,5335,2607,1,7005,1500,611,1300,984,105,7026,20,912,1500,0,0,0,0,4244,1
1194,ARCLOUSE,Arclouse,Arclouze,107,10020,1,1844,2607,1,350,40,101,36,60,73,45,35,140,15,10,12,1,4,42,0x2003095,100,960,500,480,0,0,0,0,0,0,0,1096,3500,938,3000,943,800,912,450,716,300,997,20,912,2500,0,0,0,0,4240,1
